transaction_id,transaction_date,customer_id,product_id,store_id,quantity,unit_price,discount_pct,total_value,payment_method,channel
TXN0038039,2022-09-29,CUST00948,PROD0257,,2,21.45,0.0,42.9,Voucher,Online
TXN0038040,2023-05-29,CUST01385,PROD0177,STR028,3,29.23,0.0,87.69,Cash,In-Store
TXN0038041,2023-07-26,CUST01654,PROD0142,STR014,5,19.36,0.0,96.8,Card,In-Store
TXN0038042,2023-01-21,CUST00102,PROD0064,STR008,3,340.7,0.0,1022.1,Card,In-Store
TXN0038043,2023-02-25,CUST01700,PROD0164,STR046,4,135.79,0.0,543.16,Voucher,In-Store
TXN0038044,2023-01-24,CUST00890,PROD0219,STR001,3,22.28,0.0,66.84,Card,In-Store
TXN0038045,2023-09-22,CUST01793,PROD0300,STR041,1,88.94,0.0,88.94,Card,In-Store
TXN0038046,2023-07-17,CUST01574,PROD0464,,3,39.27,0.0,117.81,Cash,Online
TXN0038047,2022-12-07,CUST00958,PROD0228,STR005,3,8.88,0.0,26.64,Card,In-Store
TXN0038048,2023-10-01,CUST01464,PROD0271,STR003,-1,19.43,0.0,-19.43,Card,In-Store
TXN0038049,2022-12-17,CUST01665,PROD0405,STR040,1,96.09,0.12,84.56,Cash,In-Store
TXN0038050,2022-06-01,CUST01948,PROD0251,STR026,4,55.84,0.18,183.16,Voucher,In-Store
TXN0038051,2022-04-03,CUST00332,PROD0242,,1,5.77,0.0,5.77,Online,Online
TXN0038052,2023-05-12,CUST00014,PROD0089,,1,107.43,0.0,107.43,Card,Online
TXN0038053,2022-02-18,CUST00899,PROD0419,STR014,1,22.46,0.0,22.46,Voucher,In-Store
TXN0038054,2022-11-01,CUST00857,PROD0139,STR033,4,61.19,0.0,244.76,Cash,In-Store
TXN0038055,2023-06-06,CUST00982,PROD0169,STR045,2,25.22,0.0,50.44,Card,In-Store
TXN0038056,2022-05-07,CUST01029,PROD0010,STR011,1,698.27,0.19,565.6,Cash,In-Store
TXN0038057,2022-12-08,CUST01976,PROD0380,,1,108.73,0.0,108.73,Cash,Online
TXN0038058,2022-10-25,CUST00999,PROD0168,STR033,4,14.98,0.25,44.94,Voucher,In-Store
TXN0038059,2023-08-19,CUST00928,PROD0286,STR041,1,27.49,0.0,27.49,Cash,In-Store
TXN0038060,2023-12-14,CUST01762,PROD0213,STR035,4,17.72,0.0,70.88,Card,In-Store
TXN0038061,2022-12-12,CUST91840,PROD0349,STR025,1,15.76,0.0,15.76,Card,In-Store
TXN0038062,2022-11-19,CUST00746,PROD0320,STR042,4,9.15,0.15,31.11,Card,In-Store
TXN0038063,2022-07-18,CUST01470,PROD0024,,2,476.22,0.0,952.44,Voucher,Online
TXN0038064,2023-03-22,CUST01478,PROD0311,STR030,5,74.03,0.0,370.15,Voucher,In-Store
TXN0038065,2022-04-13,CUST00213,PROD0416,STR020,4,72.77,0.0,291.08,Card,In-Store
TXN0038066,2023-08-26,CUST01740,PROD0386,STR038,1,197.17,0.0,197.17,Cash,In-Store
TXN0038067,2022-05-20,,PROD0386,,1,197.17,0.0,197.17,Cash,Online
TXN0038068,2022-12-24,CUST01261,PROD0053,STR043,2,492.24,0.0,984.48,Card,In-Store
TXN0038069,2022-05-09,CUST00913,PROD0341,STR033,3,39.9,0.0,119.7,Cash,In-Store
TXN0038070,2023-03-13,CUST00029,PROD0343,STR012,4,176.19,0.0,704.76,Voucher,In-Store
TXN0038071,2023-07-23,CUST01497,PROD0018,STR001,2,168.48,0.24,256.09,Card,In-Store
TXN0038072,2022-12-24,CUST01013,PROD0465,,3,14.82,0.0,44.46,Voucher,Online
TXN0038073,2023-08-13,CUST00756,PROD0366,STR017,2,107.46,0.0,214.92,Card,In-Store
TXN0038074,2022-04-02,CUST01578,PROD0065,STR023,3,116.2,0.0,348.6,Card,In-Store
TXN0038075,2022-05-03,CUST01830,PROD0095,STR048,5,38.08,0.13,165.65,Card,In-Store
TXN0038076,2022-03-26,CUST00368,PROD0379,STR021,3,55.62,0.29,118.47,Card,In-Store
TXN0038077,2022-07-06,CUST01882,PROD0296,STR013,4,18.78,0.0,75.12,Card,In-Store
TXN0038078,2022-10-07,CUST00762,PROD0071,STR045,5,1181.42,0.0,5907.1,Card,In-Store
TXN0038079,2022-07-18,CUST00960,PROD0400,,4,163.36,0.11,581.56,Card,Online
TXN0038080,2023-03-20,CUST01716,PROD0330,STR017,3,11.47,0.0,34.41,Card,In-Store
TXN0038081,2022-10-22,CUST01433,PROD0326,STR049,3,47.24,0.0,141.72,Voucher,In-Store
TXN0038082,2022-04-15,CUST01416,PROD0174,STR023,5,27.73,0.0,138.65,Online,In-Store
TXN0038083,2022-07-03,CUST01981,PROD0103,STR028,4,109.49,0.0,437.96,Online,In-Store
TXN0038084,2022-08-19,CUST95358,PROD0274,STR011,3,73.58,0.0,220.74,Card,In-Store
TXN0038085,2022-11-28,CUST00600,PROD0476,STR010,1,64.28,0.0,64.28,Voucher,In-Store
TXN0038086,2022-06-11,CUST00607,PROD0116,STR049,2,89.34,0.0,178.68,Cash,In-Store
TXN0038087,2023-08-06,CUST01745,PROD0240,STR021,2,4.83,0.0,9.66,Card,In-Store
TXN0038088,2023-03-25,CUST01415,PROD0379,STR047,1,55.62,0.0,55.62,Cash,In-Store
TXN0038089,2023-08-16,CUST01887,PROD0271,STR016,4,19.43,0.0,77.72,Voucher,In-Store
TXN0038090,2022-02-03,CUST01075,PROD0053,STR028,1,492.24,0.0,492.24,Cash,In-Store
TXN0038091,2022-06-20,CUST01662,PROD0115,STR028,3,12.78,0.0,38.34,Online,In-Store
TXN0038092,2022-05-08,CUST01932,PROD0378,STR035,5,121.44,0.0,607.2,Card,In-Store
TXN0038093,2023-03-20,CUST96493,PROD0088,STR050,3,125.29,0.0,375.87,Cash,In-Store
TXN0038094,2023-09-16,CUST01794,PROD0181,STR016,-1,22.58,0.0,-22.58,Cash,In-Store
TXN0038095,2023-08-04,CUST01303,PROD0477,,5,41.15,0.28,148.14,Card,Online
TXN0038096,2022-03-04,,PROD0021,STR012,3,297.36,0.0,892.08,Voucher,In-Store
TXN0038097,2023-03-15,CUST00454,PROD0238,STR029,2,10.71,0.0,21.42,Online,In-Store
TXN0038098,2022-07-26,CUST01716,PROD0310,,4,18.49,0.0,73.96,Voucher,Online
TXN0038099,2022-02-25,CUST01108,PROD0210,STR049,4,9.34,0.09,34.0,Cash,In-Store
TXN0038100,2022-11-23,CUST01710,PROD0075,,5,244.06,0.16,1025.05,Voucher,Online
TXN0038101,2022-12-11,CUST00396,PROD0374,STR019,2,165.86,0.0,331.72,Voucher,In-Store
TXN0038102,2023-02-10,CUST00792,PROD0463,STR039,5,44.46,0.0,222.3,Card,In-Store
TXN0038103,2023-05-11,CUST00165,PROD0437,,4,26.35,0.0,105.4,Card,Online
TXN0038104,2023-05-18,CUST00452,PROD0105,,5,40.36,0.0,201.8,Online,Online
TXN0038105,2022-01-07,CUST00694,PROD0399,STR001,-1,87.31,0.0,-87.31,Online,In-Store
TXN0038106,2023-09-06,CUST01942,PROD0113,STR002,5,137.42,0.0,687.1,Online,In-Store
TXN0038107,2023-07-12,CUST01730,PROD0448,,3,62.99,0.0,188.97,Card,Online
TXN0038108,2023-12-12,CUST00965,PROD0072,STR045,2,171.2,0.0,342.4,Cash,In-Store
TXN0038109,2023-10-26,CUST00057,PROD0023,STR048,5,826.63,0.0,4133.15,Card,In-Store
TXN0038110,2022-05-31,CUST01738,PROD0243,STR027,4,8.87,0.23,27.32,Card,In-Store
TXN0038111,2022-12-31,CUST00487,PROD0377,STR018,1,175.45,0.0,175.45,Online,In-Store
TXN0038112,2022-06-07,CUST00788,PROD0139,,2,61.19,0.0,122.38,Voucher,Online
TXN0038113,2022-05-18,CUST00585,PROD0454,STR013,5,5.92,0.0,29.6,Voucher,In-Store
TXN0038114,2023-11-06,CUST01749,PROD0326,,2,47.24,0.0,94.48,Voucher,Online
TXN0038115,2023-09-22,CUST00771,PROD0273,STR028,1,38.43,0.0,38.43,Cash,In-Store
TXN0038116,2023-10-07,CUST01506,PROD0387,STR008,1,18.75,0.0,18.75,Voucher,In-Store
TXN0038117,2023-06-26,CUST01654,PROD0141,STR024,4,36.58,0.0,146.32,Card,In-Store
TXN0038118,2023-02-25,CUST00722,PROD0069,,5,333.29,0.0,1666.45,Card,Online
TXN0038119,2022-07-10,CUST01724,PROD0062,STR040,1,1134.46,0.0,1134.46,Voucher,In-Store
TXN0038120,2023-03-19,CUST01453,PROD0478,STR010,5,60.23,0.0,301.15,Cash,In-Store
TXN0038121,2022-12-19,CUST01773,PROD0386,STR008,1,197.17,0.0,197.17,Voucher,In-Store
TXN0038122,2022-04-12,CUST01085,PROD0401,STR027,3,38.29,0.06,107.98,Card,In-Store
TXN0038123,2023-12-24,CUST01109,PROD0281,STR020,3,66.26,0.0,198.78,Card,In-Store
TXN0038124,2023-12-24,CUST01480,PROD0058,,3,725.45,0.0,2176.35,Online,Online
TXN0038125,2023-01-14,,PROD0292,,4,66.97,0.07,249.13,Cash,Online
TXN0038126,2023-02-14,CUST01881,PROD0402,STR032,3,152.93,0.0,458.79,Card,In-Store
TXN0038127,2022-04-30,CUST01347,PROD0431,STR031,-1,74.97,0.0,-74.97,Cash,In-Store
TXN0038128,2023-02-01,CUST01323,PROD0238,STR015,2,10.71,0.0,21.42,Card,In-Store
TXN0038129,2023-07-10,CUST01915,PROD0279,STR021,4,87.16,0.0,348.64,Cash,In-Store
TXN0038130,2023-11-14,,PROD0470,,3,72.14,0.24,164.48,Card,Online
TXN0038131,2022-05-12,CUST01835,PROD0456,STR044,4,9.25,0.17,30.71,Card,In-Store
TXN0038132,2022-09-15,CUST00211,PROD0387,STR022,3,18.75,0.0,56.25,Card,In-Store
TXN0038133,2023-06-30,CUST01228,PROD0295,STR033,5,12.07,0.0,60.35,Cash,In-Store
TXN0038134,2022-11-11,CUST01696,PROD0138,STR037,1,29.88,0.07,27.79,Voucher,In-Store
TXN0038135,2023-05-26,CUST01650,PROD0142,STR041,2,19.36,0.0,38.72,Online,In-Store
TXN0038136,2022-04-16,CUST01592,PROD0299,STR040,4,70.51,0.0,282.04,Card,In-Store
TXN0038137,2023-10-10,CUST01929,PROD0429,STR022,2,10.38,0.0,20.76,Card,In-Store
TXN0038138,2022-03-10,CUST00493,PROD0352,,5,136.94,0.0,684.7,Cash,Online
TXN0038139,2023-01-25,CUST00275,PROD0285,STR015,-1,75.5,0.0,-75.5,Voucher,In-Store
TXN0038140,2023-08-16,CUST98657,PROD0349,STR044,1,15.76,0.0,15.76,Online,In-Store
TXN0038141,2023-01-15,CUST01001,PROD0136,,4,79.95,0.0,319.8,Voucher,Online
TXN0038142,2022-07-30,CUST01189,PROD0179,STR005,4,3.23,0.25,9.69,Card,In-Store
TXN0038143,2022-09-02,CUST00769,PROD0232,STR013,2,6.04,0.0,12.08,Cash,In-Store
TXN0038144,2022-12-06,CUST00567,PROD0302,STR016,5,58.11,0.0,290.55,Card,In-Store
TXN0038145,2023-03-11,CUST00861,PROD0492,STR009,3,63.21,0.0,189.63,Voucher,In-Store
TXN0038146,2023-02-21,CUST00923,PROD0151,,4,133.64,0.0,534.56,Card,Online
TXN0038147,2023-05-03,CUST00004,PROD0019,STR030,5,1267.44,0.0,6337.2,Card,In-Store
TXN0038148,2023-11-07,CUST01016,PROD0207,,1,27.77,0.0,27.77,Card,Online
TXN0038149,2023-03-04,CUST00516,PROD0270,STR007,4,19.03,0.0,76.12,Online,In-Store
TXN0038150,2022-02-28,CUST01118,PROD0094,STR026,-1,39.45,0.0,-39.45,Voucher,In-Store
TXN0038151,2023-10-14,CUST00224,PROD0012,STR007,3,1148.84,0.26,2550.42,Card,In-Store
TXN0038152,2023-02-25,CUST00036,PROD0072,STR031,5,171.2,0.0,856.0,Card,In-Store
TXN0038153,2022-08-10,CUST01662,PROD0493,,1,75.06,0.0,75.06,Card,Online
TXN0038154,2023-09-07,CUST00872,PROD0142,STR048,4,19.36,0.0,77.44,Online,In-Store
TXN0038155,2022-02-28,CUST00429,PROD0011,,4,821.93,0.0,3287.72,Card,Online
TXN0038156,2023-06-04,CUST00441,PROD0325,STR019,1,39.31,0.17,32.63,Online,In-Store
TXN0038157,2022-08-26,CUST01582,PROD0249,STR005,2,9.07,0.0,18.14,Card,In-Store
TXN0038158,2022-08-27,CUST01042,PROD0114,STR013,3,102.93,0.0,308.79,Card,In-Store
TXN0038159,2023-01-11,CUST00484,PROD0398,STR022,1,122.19,0.0,122.19,Card,In-Store
TXN0038160,2023-12-21,CUST00594,PROD0004,,1,604.93,0.29,429.5,Card,Online
TXN0038161,2022-11-27,CUST01843,PROD0366,STR020,5,107.46,0.0,537.3,Card,In-Store
TXN0038162,2022-05-03,,PROD0443,STR001,2,21.03,0.29,29.86,Card,In-Store
TXN0038163,2022-02-02,CUST00758,PROD0157,STR031,3,49.6,0.0,148.8,Cash,In-Store
TXN0038164,2022-10-20,CUST00114,PROD0448,STR017,3,62.99,0.12,166.29,Card,In-Store
TXN0038165,2023-11-25,CUST01794,PROD0428,STR001,2,77.64,0.0,155.28,Card,In-Store
TXN0038166,2023-01-15,CUST00214,PROD0038,STR040,4,413.87,0.0,1655.48,Card,In-Store
TXN0038167,2022-12-13,CUST01068,PROD0290,STR032,5,52.65,0.0,263.25,Cash,In-Store
TXN0038168,2022-02-06,CUST00313,PROD0397,STR007,2,192.39,0.0,384.78,Card,In-Store
TXN0038169,2023-09-28,CUST00203,PROD0216,STR038,5,10.08,0.22,39.31,Card,In-Store
TXN0038170,2022-04-28,CUST01193,PROD0155,STR015,5,32.8,0.0,164.0,Card,In-Store
TXN0038171,2023-07-26,CUST01268,PROD0289,STR001,5,56.01,0.0,280.05,Cash,In-Store
TXN0038172,2023-11-23,,PROD0331,STR011,5,62.87,0.06,295.49,Voucher,In-Store
TXN0038173,2022-10-08,CUST00841,PROD0494,STR024,1,71.49,0.0,71.49,Online,In-Store
TXN0038174,2023-11-01,CUST01352,PROD0333,STR040,3,32.56,0.0,97.68,Cash,In-Store
TXN0038175,2022-10-08,CUST90351,PROD0396,,3,56.34,0.0,169.02,Voucher,Online
TXN0038176,2022-05-13,CUST01752,PROD0471,STR050,2,75.41,0.0,150.82,Card,In-Store
TXN0038177,2022-08-10,,PROD0078,STR007,2,868.5,0.0,1737.0,Card,In-Store
TXN0038178,2023-03-13,CUST00200,PROD0120,STR005,3,72.84,0.0,218.52,Card,In-Store
TXN0038179,2022-08-29,CUST00790,PROD0069,STR004,2,333.29,0.0,666.58,Cash,In-Store
TXN0038180,2023-06-29,CUST00779,PROD0424,,-1,24.12,0.22,-18.81,Cash,Online
TXN0038181,2022-01-24,CUST00080,PROD0475,STR012,1,48.04,0.0,48.04,Online,In-Store
TXN0038182,2022-08-31,,PROD0169,STR039,5,25.22,0.0,126.1,Voucher,In-Store
TXN0038183,2023-08-15,CUST01499,PROD0247,,4,12.52,0.0,50.08,Cash,Online
TXN0038184,2023-04-16,CUST00292,PROD0189,STR036,4,6.03,0.27,17.61,Card,In-Store
TXN0038185,2023-05-08,CUST91197,PROD0052,,-1,919.54,0.0,-919.54,Voucher,Online
TXN0038186,2022-08-19,CUST00236,PROD0401,STR050,3,38.29,0.25,86.15,Card,In-Store
TXN0038187,2022-10-02,CUST00875,PROD0417,,5,71.95,0.0,359.75,Cash,Online
TXN0038188,2022-12-01,,PROD0154,STR035,-1,97.61,0.0,-97.61,Card,In-Store
TXN0038189,2023-06-19,CUST01190,PROD0170,STR012,5,15.43,0.0,77.15,Online,In-Store
TXN0038190,2022-04-14,CUST00513,PROD0073,STR047,5,236.05,0.0,1180.25,Card,In-Store
TXN0038191,2023-03-26,CUST00988,PROD0011,STR015,3,821.93,0.0,2465.79,Voucher,In-Store
TXN0038192,2022-03-19,CUST00856,PROD0494,,2,71.49,0.0,142.98,Card,Online
TXN0038193,2022-03-21,CUST00235,PROD0266,STR032,4,79.71,0.0,318.84,Cash,In-Store
TXN0038194,2023-12-12,CUST01298,PROD0393,STR036,2,30.58,0.0,61.16,Voucher,In-Store
TXN0038195,2022-04-23,CUST01407,PROD0112,STR014,5,57.4,0.0,287.0,Card,In-Store
TXN0038196,2023-09-17,CUST00492,PROD0196,STR029,4,10.66,0.0,42.64,Card,In-Store
TXN0038197,2023-07-21,CUST01702,PROD0163,STR041,3,19.5,0.0,58.5,Voucher,In-Store
TXN0038198,2022-06-27,CUST00246,PROD0425,STR013,5,47.15,0.0,235.75,Card,In-Store
TXN0038199,2023-07-31,CUST00386,PROD0422,STR012,3,62.09,0.0,186.27,Cash,In-Store
TXN0038200,2022-08-07,CUST01676,PROD0011,STR003,3,821.93,0.0,2465.79,Card,In-Store
TXN0038201,2022-03-22,CUST00240,PROD0315,STR027,3,21.24,0.14,54.8,Card,In-Store
TXN0038202,2022-11-09,CUST00064,PROD0115,,4,12.78,0.0,51.12,Card,Online
TXN0038203,2022-05-27,CUST01349,PROD0443,STR025,4,21.03,0.0,84.12,Cash,In-Store
TXN0038204,2023-11-19,CUST00249,PROD0003,STR041,1,1220.37,0.0,1220.37,Online,In-Store
TXN0038205,2022-05-09,,PROD0235,,3,4.49,0.0,13.47,Voucher,Online
TXN0038206,2023-11-18,CUST01083,PROD0356,STR024,5,68.91,0.0,344.55,Cash,In-Store
TXN0038207,2022-10-27,CUST01977,PROD0492,STR023,5,63.21,0.0,316.05,Online,In-Store
TXN0038208,2023-11-14,CUST00356,PROD0293,STR034,3,79.21,0.0,237.63,Card,In-Store
TXN0038209,2022-05-24,CUST00671,PROD0028,STR010,3,801.16,0.28,1730.51,Card,In-Store
TXN0038210,2023-09-30,CUST00534,PROD0142,,1,19.36,0.0,19.36,Online,Online
TXN0038211,2023-08-24,CUST00095,PROD0028,STR042,3,801.16,0.0,2403.48,Voucher,In-Store
TXN0038212,2022-06-02,CUST00536,PROD0367,STR033,4,142.5,0.0,570.0,Card,In-Store
TXN0038213,2023-07-26,CUST00884,PROD0033,STR043,1,1032.88,0.0,1032.88,Card,In-Store
TXN0038214,2022-05-12,CUST00113,PROD0109,,3,67.57,0.0,202.71,Online,Online
TXN0038215,2022-09-07,CUST01462,PROD0075,STR036,3,244.06,0.0,732.18,Online,In-Store
TXN0038216,2022-06-28,CUST01746,PROD0106,STR003,1,100.15,0.0,100.15,Cash,In-Store
TXN0038217,2022-03-01,CUST01134,PROD0125,STR040,1,62.26,0.1,56.03,Voucher,In-Store
TXN0038218,2023-07-11,CUST00449,PROD0366,STR011,5,107.46,0.0,537.3,Card,In-Store
TXN0038219,2022-03-16,CUST01753,PROD0106,,4,100.15,0.0,400.6,Online,Online
TXN0038220,2023-08-01,CUST00777,PROD0367,STR032,2,142.5,0.0,285.0,Voucher,In-Store
TXN0038221,2023-03-01,,PROD0160,STR017,2,125.19,0.0,250.38,Card,In-Store
TXN0038222,2023-08-01,CUST00640,PROD0011,STR042,2,821.93,0.0,1643.86,Online,In-Store
TXN0038223,2022-09-14,CUST01495,PROD0372,STR006,2,177.64,0.0,355.28,Card,In-Store
TXN0038224,2022-03-04,CUST00794,PROD0294,STR035,-1,70.01,0.0,-70.01,Card,In-Store
TXN0038225,2022-06-27,CUST00921,PROD0095,STR023,4,38.08,0.0,152.32,Online,In-Store
TXN0038226,2023-01-10,CUST00674,PROD0146,STR011,-1,49.26,0.0,-49.26,Online,In-Store
TXN0038227,2023-07-28,CUST00870,PROD0212,STR004,4,26.4,0.0,105.6,Online,In-Store
TXN0038228,2023-02-03,CUST01086,PROD0364,STR048,1,174.58,0.0,174.58,Card,In-Store
TXN0038229,2022-07-27,,PROD0413,STR034,1,98.86,0.0,98.86,Card,In-Store
TXN0038230,2023-07-18,CUST01001,PROD0435,,-1,32.94,0.0,-32.94,Voucher,Online
TXN0038231,2022-01-06,CUST01012,PROD0484,STR032,2,19.74,0.0,39.48,Cash,In-Store
TXN0038232,2023-11-13,CUST00989,PROD0223,STR025,5,5.02,0.0,25.1,Card,In-Store
TXN0038233,2022-12-05,,PROD0147,STR020,-1,92.99,0.0,-92.99,Card,In-Store
TXN0038234,2022-02-09,CUST01739,PROD0450,STR035,5,16.36,0.0,81.8,Card,In-Store
TXN0038235,2023-10-12,CUST01567,PROD0201,STR039,2,6.59,0.0,13.18,Card,In-Store
TXN0038236,2023-07-05,CUST01181,PROD0239,STR014,2,17.33,0.0,34.66,Online,In-Store
TXN0038237,2023-08-15,CUST01893,PROD0051,STR030,5,189.34,0.0,946.7,Cash,In-Store
TXN0038238,2023-03-22,CUST00460,PROD0434,,1,52.9,0.0,52.9,Cash,Online
TXN0038239,2023-06-29,CUST01893,PROD0264,STR050,4,38.98,0.0,155.92,Online,In-Store
TXN0038240,2022-08-24,CUST01245,PROD0485,STR046,4,50.03,0.0,200.12,Card,In-Store
TXN0038241,2022-05-23,CUST00534,PROD0474,STR020,3,29.15,0.14,75.21,Voucher,In-Store
TXN0038242,2023-04-02,CUST01016,PROD0154,STR035,4,97.61,0.0,390.44,Card,In-Store
TXN0038243,2022-11-13,CUST00297,PROD0366,STR035,-1,107.46,0.0,-107.46,Card,In-Store
TXN0038244,2023-03-09,CUST01858,PROD0362,STR020,1,177.08,0.0,177.08,Card,In-Store
TXN0038245,2023-10-03,CUST01027,PROD0440,STR027,3,16.73,0.0,50.19,Card,In-Store
TXN0038246,2022-01-31,CUST00727,PROD0337,STR032,5,150.11,0.19,607.95,Card,In-Store
TXN0038247,2022-12-27,CUST01380,PROD0369,STR021,4,194.24,0.0,776.96,Voucher,In-Store
TXN0038248,2023-06-10,CUST00911,PROD0267,STR044,5,18.52,0.0,92.6,Card,In-Store
TXN0038249,2023-12-27,CUST01861,PROD0375,STR023,4,140.79,0.0,563.16,Voucher,In-Store
TXN0038250,2022-01-25,CUST00279,PROD0443,STR035,2,21.03,0.1,37.85,Card,In-Store
TXN0038251,2023-12-28,CUST01211,PROD0275,STR027,1,11.74,0.0,11.74,Voucher,In-Store
TXN0038252,2023-07-23,CUST00170,PROD0316,,2,8.41,0.08,15.47,Cash,Online
TXN0038253,2023-08-26,CUST00597,PROD0178,STR005,1,15.41,0.2,12.33,Card,In-Store
TXN0038254,2022-07-21,CUST00783,PROD0401,STR007,-1,38.29,0.0,-38.29,Card,In-Store
TXN0038255,2023-08-02,CUST01201,PROD0360,,4,146.44,0.0,585.76,Card,Online
TXN0038256,2023-11-12,CUST00943,PROD0368,STR024,-1,140.76,0.0,-140.76,Card,In-Store
TXN0038257,2022-06-07,CUST00665,PROD0435,STR044,4,32.94,0.0,131.76,Card,In-Store
TXN0038258,2022-05-22,CUST00882,PROD0061,STR035,3,788.82,0.0,2366.46,Voucher,In-Store
TXN0038259,2023-05-28,CUST00325,PROD0161,STR040,1,100.0,0.0,100.0,Online,In-Store
TXN0038260,2022-05-03,CUST00818,PROD0361,STR015,5,138.79,0.0,693.95,Online,In-Store
TXN0038261,2023-05-15,CUST00001,PROD0453,,4,67.95,0.0,271.8,Card,Online
TXN0038262,2023-03-12,CUST01399,PROD0015,STR044,3,1260.9,0.0,3782.7,Online,In-Store
TXN0038263,2023-03-07,CUST01463,PROD0280,STR033,2,40.33,0.0,80.66,Voucher,In-Store
TXN0038264,2023-04-26,CUST01025,PROD0242,STR037,2,5.77,0.0,11.54,Cash,In-Store
TXN0038265,2022-08-06,CUST01755,PROD0431,STR045,-1,74.97,0.0,-74.97,Card,In-Store
TXN0038266,2023-11-29,,PROD0479,STR005,2,19.34,0.0,38.68,Card,In-Store
TXN0038267,2023-01-31,CUST00116,PROD0458,STR021,2,41.96,0.29,59.58,Voucher,In-Store
TXN0038268,2023-01-14,CUST00732,PROD0478,STR019,3,60.23,0.0,180.69,Card,In-Store
TXN0038269,2022-02-24,CUST00760,PROD0495,STR024,2,21.53,0.0,43.06,Online,In-Store
TXN0038270,2023-06-24,CUST01760,PROD0051,STR015,1,189.34,0.09,172.3,Voucher,In-Store
TXN0038271,2022-02-05,CUST00846,PROD0369,STR005,4,194.24,0.13,675.96,Card,In-Store
TXN0038272,2022-10-14,CUST00972,PROD0454,,1,5.92,0.0,5.92,Cash,Online
TXN0038273,2023-12-29,,PROD0494,STR011,2,71.49,0.0,142.98,Cash,In-Store
TXN0038274,2022-01-20,CUST01988,PROD0114,STR050,3,102.93,0.07,287.17,Online,In-Store
TXN0038275,2022-08-03,CUST00353,PROD0098,STR018,5,140.58,0.0,702.9,Card,In-Store
TXN0038276,2023-08-05,,PROD0043,STR034,5,1258.4,0.0,6292.0,Cash,In-Store
TXN0038277,2023-01-22,CUST01405,PROD0362,STR002,5,177.08,0.0,885.4,Cash,In-Store
TXN0038278,2022-08-14,CUST00120,PROD0028,STR040,2,801.16,0.17,1329.93,Cash,In-Store
TXN0038279,2023-09-21,CUST01129,PROD0471,STR005,3,75.41,0.0,226.23,Cash,In-Store
TXN0038280,2022-10-13,CUST01827,PROD0357,STR022,1,55.66,0.0,55.66,Card,In-Store
TXN0038281,2022-06-16,,PROD0095,STR023,1,38.08,0.09,34.65,Voucher,In-Store
TXN0038282,2023-08-20,CUST00732,PROD0014,STR004,5,521.29,0.0,2606.45,Online,In-Store
TXN0038283,2023-05-07,CUST01768,PROD0094,STR006,3,39.45,0.27,86.4,Card,In-Store
TXN0038284,2022-04-10,CUST00884,PROD0201,STR043,3,6.59,0.0,19.77,Card,In-Store
TXN0038285,2023-02-05,CUST00115,PROD0102,,2,149.87,0.0,299.74,Online,Online
TXN0038286,2023-06-20,CUST00592,PROD0241,STR032,5,28.09,0.0,140.45,Card,In-Store
TXN0038287,2023-04-23,CUST00260,PROD0169,STR004,3,25.22,0.0,75.66,Card,In-Store
TXN0038288,2022-02-20,CUST00045,PROD0316,,3,8.41,0.0,25.23,Online,Online
TXN0038289,2022-03-01,CUST01254,PROD0397,STR049,1,192.39,0.0,192.39,Card,In-Store
TXN0038290,2023-02-18,CUST00420,PROD0288,STR011,5,74.22,0.0,371.1,Card,In-Store
TXN0038291,2022-12-18,,PROD0455,STR031,5,53.19,0.0,265.95,Card,In-Store
TXN0038292,2022-09-15,CUST00258,PROD0056,STR024,3,598.68,0.0,1796.04,Online,In-Store
TXN0038293,2022-03-26,CUST01121,PROD0417,STR027,2,71.95,0.0,143.9,Card,In-Store
TXN0038294,2023-11-09,,PROD0191,STR011,1,13.8,0.25,10.35,Voucher,In-Store
TXN0038295,2022-06-20,CUST00939,PROD0103,STR022,3,109.49,0.0,328.47,Card,In-Store
TXN0038296,2022-08-14,CUST01644,PROD0376,STR026,4,177.62,0.29,504.44,Online,In-Store
TXN0038297,2023-08-06,CUST01970,PROD0310,,2,18.49,0.16,31.06,Card,Online
TXN0038298,2023-09-23,CUST00647,PROD0323,STR038,4,45.82,0.19,148.46,Voucher,In-Store
TXN0038299,2022-03-19,CUST00561,PROD0212,STR026,3,26.4,0.0,79.2,Voucher,In-Store
TXN0038300,2023-03-03,CUST00700,PROD0409,STR014,5,117.42,0.13,510.78,Voucher,In-Store
TXN0038301,2023-09-18,CUST91197,PROD0347,STR017,4,142.76,0.29,405.44,Voucher,In-Store
TXN0038302,2023-03-03,CUST00705,PROD0193,STR022,2,2.86,0.0,5.72,Card,In-Store
TXN0038303,2023-03-20,CUST01656,PROD0430,STR005,1,31.12,0.0,31.12,Card,In-Store
TXN0038304,2023-04-08,CUST01373,PROD0040,STR039,5,684.77,0.0,3423.85,Card,In-Store
TXN0038305,2023-11-06,,PROD0256,,4,57.42,0.0,229.68,Cash,Online
TXN0038306,2022-07-07,CUST00106,PROD0232,STR028,2,6.04,0.0,12.08,Card,In-Store
TXN0038307,2023-09-25,CUST00115,PROD0490,STR015,1,15.4,0.0,15.4,Card,In-Store
TXN0038308,2022-04-07,CUST00083,PROD0235,STR016,2,4.49,0.0,8.98,Card,In-Store
